words,rmse,trend_points
ar_إحصاء,19.08897797178497,8
ar_إريتريا,26.04153467047581,10
ar_إستراتيجيات_التعليم,22.11197040515378,5
ar_إستراتيجية,21.60716364534897,7
ar_إستروجين,13.918634093466167,4
ar_إسحاق,16.19052899645907,8
ar_إسحاق_نيوتن,19.4053498097908,4
ar_إسطنبول,15.208323548884598,2
ar_إسعاد_يونس,20.154448831462208,4
ar_إسقاط_نجمي,23.94865943858407,4
ar_إسكندنافيا,22.866021296670734,9
ar_إسلام,17.275791041979417,4
ar_إسماعيل_ياسين,22.283211371121013,6
ar_إسماعيلية,22.703122601553083,6
ar_إعلام,27.37867165959197,8
ar_إعلان,23.1228238046449,10
ar_إكس_فيديوز,20.654313662515534,6
ar_إكس_لارج_(فيلم),18.06351489707875,7
ar_إلحاد,21.85634153252683,5
ar_إلكترون,18.759870522189296,7
ar_إلهام_شاهين,16.198181100806632,8
ar_إليزابيث_الأولى_ملكة_إنجلترا,20.83830409270689,10
ar_إليزابيث_الثانية,24.751168085974733,7
ar_إمبراطورية_المغول,20.027382214791007,10
ar_إميليا_كلارك,25.027131917632648,4
ar_إمينيم,16.013952051636597,10
ar_إن_وأخواتها,24.210664305579055,13
ar_إنترنت_الأشياء,23.49529791849219,8
ar_إندونيسيا,17.39712884306051,6
ar_إنسولين,17.719775676590675,7
ar_إنفلونزا,22.02707860412137,6
ar_إنكشارية,25.070108159404505,10
ar_إيالة_الجزائر,20.594295101384937,9
ar_إيثانول,19.441699757089857,7
ar_إيدز,25.399901570037798,7
ar_إيذاء_النفس,22.791948059952485,7
ar_إيران,24.230668382969192,11
ar_إيزيل,27.72426762993126,9
ar_إيطاليا,19.933036776830487,8
ar_إيليا,20.475938299707725,7
ar_إيما_ستون,22.865891614746626,5
ar_إيمي_سمير_غانم,19.984659721462677,5
ar_إيه_سي_ميلان,18.687389397487916,4
ar_ا,14.99514752900176,5
ar_ابن_الهيثم,17.505130047280822,4
ar_ابن_حجر_العسقلاني,15.337528836052226,8
ar_ابن_حزم_الأندلسي,19.677320685634193,4
ar_ابن_سينا,22.69917575587964,10
ar_ابن_كثير_الدمشقي,22.760164966187833,3
ar_ابيضاض_الدم,23.14296332162081,8
ar_اتفاقية_سايكس_بيكو,17.152629170996555,6
ar_استمناء,21.75872301410449,6
ar_اسكتلندا,20.81843475641543,11
ar_اسم_إشارة,26.363628065623526,7
ar_اضطراب_الشخصية,24.31338859879689,12
ar_اضطراب_نفسي,18.132234192140306,8
ar_اغتصاب,23.829964576004087,6
ar_اقتصاد_(علم),17.849774732273858,7
ar_اقتصاد_الجزائر,17.79113636520752,7
ar_الأئمة_الأربعة,16.07011615727999,4
ar_الأئمة_الاثنا_عشر,25.563503845753736,8
ar_الأحساء_(محافظة),23.269523641647183,8
ar_الأردن,16.02806713872212,8
ar_الأسطورة_(مسلسل),23.577584985980597,9
ar_الألعاب_الأولمبية,25.651576494555737,10
ar_الأهواز,18.511666292053256,8
ar_الأوروغواي,22.29813007616531,4
ar_الإخوان_المسلمون,27.667112278232516,7
ar_الإدارة_الإلكترونية,23.616426364506424,4
ar_الإدريسي,21.139450554600476,10
ar_الإسكندر_الأكبر,23.052687012491038,7
ar_الإسلام_حسب_البلد,30.027245255859388,9
ar_الإعجاز_العلمي_في_القرآن,21.604610571249257,5
ar_الإلياذة,19.41275985020948,7
ar_الإمبراطورية_البريطانية,20.861036327869897,6
ar_الإمبراطورية_البيزنطية,18.526631861333065,5
ar_الإمبراطورية_الروسية,17.22366574173198,5
ar_الإمبراطورية_الرومانية,22.30473463340458,4
ar_الاتحاد_الأفريقي,24.25908180074603,4
ar_الاتحاد_الأوروبي,20.981652268839785,9
ar_الاحتلال_الفرنسي_للجزائر,20.591389270437148,9
ar_البؤساء,13.275028913285446,9
ar_البتراء,23.01236191035083,9
ar_البحر_الأبيض_المتوسط,12.228335193542136,12
ar_البحر_الأحمر,19.51175165827837,6
ar_البحر_الميت,22.480615439593578,7
ar_البحرين,21.8944732740451,6
ar_البداية_والنهاية,18.680092154061295,8
ar_البرتغال,20.56742277371756,5
ar_البصرة,24.839134229692906,9
ar_البندقية,16.546958740088165,6
ar_الترجي_الرياضي_التونسي,22.65495217159611,9
